--------------------------------------------------------------------------------------------------------------------
Run:             gra6e12flash at radius R =  500.00000 km (Liebendoerfer et al. 2001, Phys. Rev. D, 63, 103004)
#time slices, #energy groups
   665            12
--------------------------------------------------------------------------------------------------------------------
 t:  time after bounce [s]
 E:  group energy [MeV]
 dE: group size [MeV]
 Lx: number luminosity/dE [1/MeV/s]
     Lx = 4piR^2*lapsefunction * 4pic E^2/(hc)^3 * Gx
     Gx = first angular moment of neutrino
          distribution function for comoving observers
 Ex: group energy at infinity [MeV]
 x:  e    ... electron neutrino
     ebar ... electron anti neutrino
     m    ... mu or tau neutrino
     mbar ... mu or tau anti neutrino
 total luminosities at infinity:
 number = sum_{groups} Lx*dE
 energy = sum_{groups} Lx*Ex*dE
        ~ sum_{groups} Lx*E*dE
--------------------------------------------------------------------------------------------------------------------
t               E         dE        Le        Lebar     Lm        Lmbar     Ee        Eebar     Em        Embar
 0.872220738E-01 0.982E+02 0.361E+02 0.345E+51 0.881E+51 0.113E+53 0.135E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.872220738E-01 0.143E+03 0.524E+02 0.187E+50 0.465E+50 0.881E+51 0.108E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.872220738E-01 0.207E+03 0.761E+02 0.111E+49 0.249E+49 0.759E+50 0.955E+50 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.872220738E-01 0.300E+03 0.110E+03 0.905E+47 0.146E+48 0.113E+50 0.165E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.880847251E-01 0.500E+01 0.184E+01 0.204E+57 0.815E+56 0.345E+56 0.331E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.880847251E-01 0.725E+01 0.267E+01 0.207E+57 0.108E+57 0.393E+56 0.379E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.880847251E-01 0.105E+02 0.387E+01 0.156E+57 0.118E+57 0.445E+56 0.434E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.880847251E-01 0.153E+02 0.562E+01 0.642E+56 0.748E+56 0.380E+56 0.377E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.880847251E-01 0.222E+02 0.815E+01 0.131E+56 0.223E+56 0.215E+56 0.219E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.880847251E-01 0.322E+02 0.118E+02 0.143E+55 0.302E+55 0.697E+55 0.740E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.880847251E-01 0.467E+02 0.172E+02 0.107E+54 0.253E+54 0.123E+55 0.136E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.880847251E-01 0.677E+02 0.249E+02 0.648E+52 0.162E+53 0.137E+54 0.158E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.880847251E-01 0.982E+02 0.361E+02 0.354E+51 0.905E+51 0.118E+53 0.140E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.880847251E-01 0.143E+03 0.524E+02 0.191E+50 0.478E+50 0.918E+51 0.112E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.880847251E-01 0.207E+03 0.761E+02 0.113E+49 0.254E+49 0.783E+50 0.984E+50 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.880847251E-01 0.300E+03 0.110E+03 0.912E+47 0.148E+48 0.114E+50 0.165E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.889516507E-01 0.500E+01 0.184E+01 0.203E+57 0.814E+56 0.341E+56 0.327E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.889516507E-01 0.725E+01 0.267E+01 0.207E+57 0.109E+57 0.388E+56 0.375E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.889516507E-01 0.105E+02 0.387E+01 0.156E+57 0.119E+57 0.441E+56 0.430E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.889516507E-01 0.153E+02 0.562E+01 0.648E+56 0.755E+56 0.378E+56 0.375E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.889516507E-01 0.222E+02 0.815E+01 0.133E+56 0.227E+56 0.215E+56 0.220E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.889516507E-01 0.322E+02 0.118E+02 0.146E+55 0.310E+55 0.707E+55 0.750E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.889516507E-01 0.467E+02 0.172E+02 0.110E+54 0.261E+54 0.126E+55 0.140E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.889516507E-01 0.677E+02 0.249E+02 0.668E+52 0.168E+53 0.143E+54 0.165E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.889516507E-01 0.982E+02 0.361E+02 0.366E+51 0.940E+51 0.123E+53 0.147E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.889516507E-01 0.143E+03 0.524E+02 0.198E+50 0.496E+50 0.963E+51 0.118E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.889516507E-01 0.207E+03 0.761E+02 0.116E+49 0.263E+49 0.817E+50 0.103E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.889516507E-01 0.300E+03 0.110E+03 0.928E+47 0.152E+48 0.117E+50 0.166E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.898135086E-01 0.500E+01 0.184E+01 0.202E+57 0.803E+56 0.325E+56 0.312E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.898135086E-01 0.725E+01 0.267E+01 0.205E+57 0.107E+57 0.367E+56 0.354E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.898135086E-01 0.105E+02 0.387E+01 0.156E+57 0.117E+57 0.414E+56 0.404E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.898135086E-01 0.153E+02 0.562E+01 0.649E+56 0.747E+56 0.353E+56 0.351E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.898135086E-01 0.222E+02 0.815E+01 0.134E+56 0.225E+56 0.201E+56 0.206E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.898135086E-01 0.322E+02 0.118E+02 0.147E+55 0.309E+55 0.668E+55 0.710E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.898135086E-01 0.467E+02 0.172E+02 0.111E+54 0.261E+54 0.121E+55 0.135E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.898135086E-01 0.677E+02 0.249E+02 0.683E+52 0.170E+53 0.139E+54 0.161E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.898135086E-01 0.982E+02 0.361E+02 0.377E+51 0.957E+51 0.123E+53 0.147E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.898135086E-01 0.143E+03 0.524E+02 0.205E+50 0.510E+50 0.975E+51 0.120E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.898135086E-01 0.207E+03 0.761E+02 0.121E+49 0.271E+49 0.838E+50 0.105E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.898135086E-01 0.300E+03 0.110E+03 0.953E+47 0.156E+48 0.119E+50 0.167E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.907020504E-01 0.500E+01 0.184E+01 0.201E+57 0.801E+56 0.318E+56 0.305E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.907020504E-01 0.725E+01 0.267E+01 0.206E+57 0.107E+57 0.359E+56 0.347E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.907020504E-01 0.105E+02 0.387E+01 0.157E+57 0.118E+57 0.404E+56 0.394E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.907020504E-01 0.153E+02 0.562E+01 0.657E+56 0.755E+56 0.343E+56 0.341E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.907020504E-01 0.222E+02 0.815E+01 0.136E+56 0.229E+56 0.194E+56 0.198E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.907020504E-01 0.322E+02 0.118E+02 0.151E+55 0.316E+55 0.639E+55 0.679E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.907020504E-01 0.467E+02 0.172E+02 0.115E+54 0.269E+54 0.116E+55 0.130E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.907020504E-01 0.677E+02 0.249E+02 0.708E+52 0.176E+53 0.135E+54 0.157E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.907020504E-01 0.982E+02 0.361E+02 0.393E+51 0.998E+51 0.121E+53 0.145E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.907020504E-01 0.143E+03 0.524E+02 0.215E+50 0.534E+50 0.980E+51 0.121E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.907020504E-01 0.207E+03 0.761E+02 0.126E+49 0.284E+49 0.853E+50 0.107E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.907020504E-01 0.300E+03 0.110E+03 0.986E+47 0.163E+48 0.121E+50 0.168E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.915502819E-01 0.500E+01 0.184E+01 0.201E+57 0.801E+56 0.315E+56 0.302E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.915502819E-01 0.725E+01 0.267E+01 0.205E+57 0.107E+57 0.355E+56 0.343E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.915502819E-01 0.105E+02 0.387E+01 0.157E+57 0.118E+57 0.398E+56 0.389E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.915502819E-01 0.153E+02 0.562E+01 0.662E+56 0.761E+56 0.336E+56 0.334E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.915502819E-01 0.222E+02 0.815E+01 0.138E+56 0.231E+56 0.189E+56 0.193E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.915502819E-01 0.322E+02 0.118E+02 0.153E+55 0.320E+55 0.617E+55 0.655E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.915502819E-01 0.467E+02 0.172E+02 0.116E+54 0.272E+54 0.112E+55 0.124E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.915502819E-01 0.677E+02 0.249E+02 0.718E+52 0.178E+53 0.130E+54 0.150E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.915502819E-01 0.982E+02 0.361E+02 0.400E+51 0.101E+52 0.117E+53 0.141E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.915502819E-01 0.143E+03 0.524E+02 0.219E+50 0.541E+50 0.962E+51 0.119E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.915502819E-01 0.207E+03 0.761E+02 0.129E+49 0.289E+49 0.852E+50 0.107E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.915502819E-01 0.300E+03 0.110E+03 0.101E+48 0.167E+48 0.122E+50 0.169E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.924132999E-01 0.500E+01 0.184E+01 0.200E+57 0.804E+56 0.318E+56 0.306E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.924132999E-01 0.725E+01 0.267E+01 0.205E+57 0.108E+57 0.360E+56 0.348E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.924132999E-01 0.105E+02 0.387E+01 0.158E+57 0.120E+57 0.405E+56 0.396E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.924132999E-01 0.153E+02 0.562E+01 0.673E+56 0.772E+56 0.343E+56 0.341E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.924132999E-01 0.222E+02 0.815E+01 0.141E+56 0.236E+56 0.193E+56 0.197E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.924132999E-01 0.322E+02 0.118E+02 0.157E+55 0.326E+55 0.627E+55 0.666E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.924132999E-01 0.467E+02 0.172E+02 0.119E+54 0.276E+54 0.112E+55 0.125E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.924132999E-01 0.677E+02 0.249E+02 0.733E+52 0.179E+53 0.129E+54 0.150E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.924132999E-01 0.982E+02 0.361E+02 0.406E+51 0.101E+52 0.116E+53 0.140E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.924132999E-01 0.143E+03 0.524E+02 0.221E+50 0.542E+50 0.955E+51 0.118E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.924132999E-01 0.207E+03 0.761E+02 0.130E+49 0.290E+49 0.849E+50 0.107E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.924132999E-01 0.300E+03 0.110E+03 0.102E+48 0.168E+48 0.122E+50 0.168E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.932817944E-01 0.500E+01 0.184E+01 0.199E+57 0.812E+56 0.328E+56 0.315E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.932817944E-01 0.725E+01 0.267E+01 0.206E+57 0.109E+57 0.378E+56 0.364E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.932817944E-01 0.105E+02 0.387E+01 0.159E+57 0.121E+57 0.431E+56 0.420E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.932817944E-01 0.153E+02 0.562E+01 0.684E+56 0.782E+56 0.368E+56 0.365E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.932817944E-01 0.222E+02 0.815E+01 0.145E+56 0.240E+56 0.207E+56 0.211E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.932817944E-01 0.322E+02 0.118E+02 0.162E+55 0.333E+55 0.666E+55 0.706E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.932817944E-01 0.467E+02 0.172E+02 0.123E+54 0.282E+54 0.118E+55 0.130E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.932817944E-01 0.677E+02 0.249E+02 0.752E+52 0.182E+53 0.133E+54 0.154E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.932817944E-01 0.982E+02 0.361E+02 0.414E+51 0.102E+52 0.118E+53 0.142E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.932817944E-01 0.143E+03 0.524E+02 0.224E+50 0.544E+50 0.962E+51 0.119E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.932817944E-01 0.207E+03 0.761E+02 0.132E+49 0.290E+49 0.850E+50 0.108E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.932817944E-01 0.300E+03 0.110E+03 0.103E+48 0.169E+48 0.122E+50 0.167E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.941329730E-01 0.500E+01 0.184E+01 0.199E+57 0.812E+56 0.327E+56 0.313E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.941329730E-01 0.725E+01 0.267E+01 0.206E+57 0.110E+57 0.380E+56 0.366E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.941329730E-01 0.105E+02 0.387E+01 0.160E+57 0.121E+57 0.439E+56 0.427E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.941329730E-01 0.153E+02 0.562E+01 0.690E+56 0.786E+56 0.381E+56 0.378E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.941329730E-01 0.222E+02 0.815E+01 0.147E+56 0.241E+56 0.218E+56 0.222E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.941329730E-01 0.322E+02 0.118E+02 0.164E+55 0.335E+55 0.709E+55 0.752E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.941329730E-01 0.467E+02 0.172E+02 0.124E+54 0.282E+54 0.125E+55 0.138E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.941329730E-01 0.677E+02 0.249E+02 0.756E+52 0.181E+53 0.139E+54 0.161E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.941329730E-01 0.982E+02 0.361E+02 0.414E+51 0.101E+52 0.121E+53 0.145E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.941329730E-01 0.143E+03 0.524E+02 0.223E+50 0.536E+50 0.973E+51 0.120E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.941329730E-01 0.207E+03 0.761E+02 0.131E+49 0.287E+49 0.853E+50 0.108E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.941329730E-01 0.300E+03 0.110E+03 0.103E+48 0.168E+48 0.122E+50 0.166E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.949432833E-01 0.500E+01 0.184E+01 0.198E+57 0.810E+56 0.320E+56 0.306E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.949432833E-01 0.725E+01 0.267E+01 0.206E+57 0.110E+57 0.372E+56 0.358E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.949432833E-01 0.105E+02 0.387E+01 0.160E+57 0.121E+57 0.431E+56 0.419E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.949432833E-01 0.153E+02 0.562E+01 0.692E+56 0.785E+56 0.377E+56 0.374E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.949432833E-01 0.222E+02 0.815E+01 0.148E+56 0.241E+56 0.219E+56 0.223E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.949432833E-01 0.322E+02 0.118E+02 0.166E+55 0.335E+55 0.726E+55 0.771E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.949432833E-01 0.467E+02 0.172E+02 0.125E+54 0.283E+54 0.130E+55 0.144E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.949432833E-01 0.677E+02 0.249E+02 0.761E+52 0.182E+53 0.145E+54 0.168E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.949432833E-01 0.982E+02 0.361E+02 0.416E+51 0.101E+52 0.126E+53 0.151E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.949432833E-01 0.143E+03 0.524E+02 0.224E+50 0.535E+50 0.100E+52 0.124E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.949432833E-01 0.207E+03 0.761E+02 0.131E+49 0.285E+49 0.868E+50 0.110E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.949432833E-01 0.300E+03 0.110E+03 0.104E+48 0.167E+48 0.122E+50 0.167E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.958038684E-01 0.500E+01 0.184E+01 0.197E+57 0.804E+56 0.316E+56 0.303E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.958038684E-01 0.725E+01 0.267E+01 0.204E+57 0.108E+57 0.363E+56 0.350E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.958038684E-01 0.105E+02 0.387E+01 0.159E+57 0.119E+57 0.417E+56 0.406E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.958038684E-01 0.153E+02 0.562E+01 0.685E+56 0.769E+56 0.361E+56 0.358E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.958038684E-01 0.222E+02 0.815E+01 0.146E+56 0.236E+56 0.208E+56 0.213E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.958038684E-01 0.322E+02 0.118E+02 0.164E+55 0.329E+55 0.694E+55 0.738E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.958038684E-01 0.467E+02 0.172E+02 0.124E+54 0.277E+54 0.126E+55 0.140E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.958038684E-01 0.677E+02 0.249E+02 0.755E+52 0.178E+53 0.143E+54 0.166E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.958038684E-01 0.982E+02 0.361E+02 0.412E+51 0.995E+51 0.125E+53 0.150E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.958038684E-01 0.143E+03 0.524E+02 0.222E+50 0.527E+50 0.997E+51 0.123E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.958038684E-01 0.207E+03 0.761E+02 0.131E+49 0.282E+49 0.871E+50 0.110E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.958038684E-01 0.300E+03 0.110E+03 0.104E+48 0.166E+48 0.123E+50 0.167E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.967048426E-01 0.500E+01 0.184E+01 0.196E+57 0.802E+56 0.318E+56 0.305E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.967048426E-01 0.725E+01 0.267E+01 0.203E+57 0.107E+57 0.365E+56 0.351E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.967048426E-01 0.105E+02 0.387E+01 0.157E+57 0.118E+57 0.416E+56 0.405E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.967048426E-01 0.153E+02 0.562E+01 0.678E+56 0.759E+56 0.357E+56 0.355E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.967048426E-01 0.222E+02 0.815E+01 0.144E+56 0.232E+56 0.203E+56 0.208E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.967048426E-01 0.322E+02 0.118E+02 0.161E+55 0.323E+55 0.668E+55 0.710E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.967048426E-01 0.467E+02 0.172E+02 0.122E+54 0.273E+54 0.120E+55 0.134E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.967048426E-01 0.677E+02 0.249E+02 0.745E+52 0.176E+53 0.137E+54 0.159E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.967048426E-01 0.982E+02 0.361E+02 0.408E+51 0.981E+51 0.121E+53 0.145E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.967048426E-01 0.143E+03 0.524E+02 0.220E+50 0.520E+50 0.973E+51 0.120E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.967048426E-01 0.207E+03 0.761E+02 0.130E+49 0.279E+49 0.861E+50 0.109E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.967048426E-01 0.300E+03 0.110E+03 0.104E+48 0.164E+48 0.123E+50 0.166E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.975971909E-01 0.500E+01 0.184E+01 0.196E+57 0.803E+56 0.319E+56 0.306E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.975971909E-01 0.725E+01 0.267E+01 0.202E+57 0.107E+57 0.366E+56 0.352E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.975971909E-01 0.105E+02 0.387E+01 0.157E+57 0.118E+57 0.418E+56 0.407E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.975971909E-01 0.153E+02 0.562E+01 0.678E+56 0.761E+56 0.360E+56 0.357E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.975971909E-01 0.222E+02 0.815E+01 0.145E+56 0.234E+56 0.206E+56 0.210E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.975971909E-01 0.322E+02 0.118E+02 0.163E+55 0.327E+55 0.677E+55 0.720E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.975971909E-01 0.467E+02 0.172E+02 0.124E+54 0.277E+54 0.122E+55 0.135E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.975971909E-01 0.677E+02 0.249E+02 0.755E+52 0.179E+53 0.139E+54 0.161E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.975971909E-01 0.982E+02 0.361E+02 0.413E+51 0.996E+51 0.122E+53 0.147E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.975971909E-01 0.143E+03 0.524E+02 0.223E+50 0.526E+50 0.981E+51 0.121E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.975971909E-01 0.207E+03 0.761E+02 0.131E+49 0.280E+49 0.864E+50 0.110E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.975971909E-01 0.300E+03 0.110E+03 0.104E+48 0.164E+48 0.123E+50 0.166E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.984411915E-01 0.500E+01 0.184E+01 0.196E+57 0.805E+56 0.314E+56 0.301E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.984411915E-01 0.725E+01 0.267E+01 0.202E+57 0.108E+57 0.361E+56 0.348E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.984411915E-01 0.105E+02 0.387E+01 0.158E+57 0.118E+57 0.415E+56 0.404E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.984411915E-01 0.153E+02 0.562E+01 0.685E+56 0.770E+56 0.360E+56 0.358E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.984411915E-01 0.222E+02 0.815E+01 0.148E+56 0.239E+56 0.208E+56 0.212E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.984411915E-01 0.322E+02 0.118E+02 0.168E+55 0.336E+55 0.692E+55 0.736E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.984411915E-01 0.467E+02 0.172E+02 0.128E+54 0.288E+54 0.125E+55 0.140E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.984411915E-01 0.677E+02 0.249E+02 0.786E+52 0.186E+53 0.144E+54 0.167E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.984411915E-01 0.982E+02 0.361E+02 0.430E+51 0.104E+52 0.127E+53 0.153E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.984411915E-01 0.143E+03 0.524E+02 0.231E+50 0.547E+50 0.102E+52 0.126E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.984411915E-01 0.207E+03 0.761E+02 0.135E+49 0.289E+49 0.886E+50 0.112E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.984411915E-01 0.300E+03 0.110E+03 0.106E+48 0.167E+48 0.125E+50 0.168E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.993198066E-01 0.500E+01 0.184E+01 0.196E+57 0.803E+56 0.306E+56 0.293E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.993198066E-01 0.725E+01 0.267E+01 0.202E+57 0.107E+57 0.351E+56 0.338E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.993198066E-01 0.105E+02 0.387E+01 0.158E+57 0.118E+57 0.404E+56 0.393E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.993198066E-01 0.153E+02 0.562E+01 0.688E+56 0.770E+56 0.352E+56 0.349E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.993198066E-01 0.222E+02 0.815E+01 0.149E+56 0.240E+56 0.204E+56 0.208E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
