--------------------------------------------------------------------------------------------------------------------
Run:              gra6e12n20_ at radius R =  500.00000 km (Liebendoerfer et al. 2001, (astro-ph/0103024)
#time slices, #energy groups
   270            12
--------------------------------------------------------------------------------------------------------------------
 t:  time after bounce [s]
 E:  group energy [MeV]
 dE: group size [MeV]
 Lx: number luminosity/dE [1/MeV/s]
     Lx = 4piR^2*lapsefunction * 4pic E^2/(hc)^3 * Gx
     Gx = first angular moment of neutrino
          distribution function for comoving observers
 Ex: group energy at infinity [MeV]
 x:  e    ... electron neutrino
     ebar ... electron anti neutrino
     m    ... mu or tau neutrino
     mbar ... mu or tau anti neutrino
 total luminosities at infinity:
 number = sum_{groups} Lx*dE
 energy = sum_{groups} Lx*Ex*dE
        ~ sum_{groups} Lx*E*dE
--------------------------------------------------------------------------------------------------------------------
t               E         dE        Le        Lebar     Lm        Lmbar     Ee        Eebar     Em        Embar
 0.708605527E-01 0.725E+01 0.267E+01 0.276E+57 0.136E+57 0.506E+56 0.486E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.708605527E-01 0.105E+02 0.387E+01 0.190E+57 0.136E+57 0.548E+56 0.533E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.708605527E-01 0.153E+02 0.562E+01 0.703E+56 0.805E+56 0.446E+56 0.443E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.708605527E-01 0.222E+02 0.815E+01 0.135E+56 0.233E+56 0.244E+56 0.249E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.708605527E-01 0.322E+02 0.118E+02 0.157E+55 0.343E+55 0.794E+55 0.850E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.708605527E-01 0.467E+02 0.172E+02 0.139E+54 0.340E+54 0.152E+55 0.175E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.708605527E-01 0.677E+02 0.249E+02 0.106E+53 0.271E+53 0.203E+54 0.270E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.708605527E-01 0.982E+02 0.361E+02 0.787E+51 0.190E+52 0.243E+53 0.441E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.708605527E-01 0.143E+03 0.524E+02 0.620E+50 0.120E+51 0.333E+52 0.106E+53 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.708605527E-01 0.207E+03 0.761E+02 0.551E+49 0.605E+49 0.682E+51 0.668E+52 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.708605527E-01 0.300E+03 0.110E+03 0.675E+48 0.213E+48 0.373E+51 0.160E+53 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.718950334E-01 0.500E+01 0.184E+01 0.303E+57 0.117E+57 0.483E+56 0.462E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.718950334E-01 0.725E+01 0.267E+01 0.274E+57 0.137E+57 0.506E+56 0.488E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.718950334E-01 0.105E+02 0.387E+01 0.190E+57 0.138E+57 0.549E+56 0.535E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.718950334E-01 0.153E+02 0.562E+01 0.714E+56 0.822E+56 0.448E+56 0.445E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.718950334E-01 0.222E+02 0.815E+01 0.139E+56 0.240E+56 0.246E+56 0.251E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.718950334E-01 0.322E+02 0.118E+02 0.163E+55 0.354E+55 0.803E+55 0.858E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.718950334E-01 0.467E+02 0.172E+02 0.144E+54 0.351E+54 0.154E+55 0.176E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.718950334E-01 0.677E+02 0.249E+02 0.110E+53 0.279E+53 0.206E+54 0.269E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.718950334E-01 0.982E+02 0.361E+02 0.808E+51 0.195E+52 0.243E+53 0.422E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.718950334E-01 0.143E+03 0.524E+02 0.629E+50 0.122E+51 0.325E+52 0.963E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.718950334E-01 0.207E+03 0.761E+02 0.557E+49 0.618E+49 0.652E+51 0.591E+52 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.718950334E-01 0.300E+03 0.110E+03 0.681E+48 0.220E+48 0.354E+51 0.139E+53 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.728958657E-01 0.500E+01 0.184E+01 0.300E+57 0.118E+57 0.481E+56 0.459E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.728958657E-01 0.725E+01 0.267E+01 0.273E+57 0.138E+57 0.507E+56 0.488E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.728958657E-01 0.105E+02 0.387E+01 0.190E+57 0.139E+57 0.551E+56 0.537E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.728958657E-01 0.153E+02 0.562E+01 0.721E+56 0.827E+56 0.451E+56 0.448E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.728958657E-01 0.222E+02 0.815E+01 0.141E+56 0.241E+56 0.246E+56 0.252E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.728958657E-01 0.322E+02 0.118E+02 0.167E+55 0.355E+55 0.801E+55 0.855E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.728958657E-01 0.467E+02 0.172E+02 0.147E+54 0.350E+54 0.153E+55 0.174E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.728958657E-01 0.677E+02 0.249E+02 0.111E+53 0.276E+53 0.203E+54 0.261E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.728958657E-01 0.982E+02 0.361E+02 0.813E+51 0.193E+52 0.238E+53 0.400E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.728958657E-01 0.143E+03 0.524E+02 0.631E+50 0.121E+51 0.316E+52 0.881E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.728958657E-01 0.207E+03 0.761E+02 0.558E+49 0.622E+49 0.626E+51 0.526E+52 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.728958657E-01 0.300E+03 0.110E+03 0.684E+48 0.226E+48 0.335E+51 0.122E+53 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.738622766E-01 0.500E+01 0.184E+01 0.298E+57 0.118E+57 0.472E+56 0.451E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.738622766E-01 0.725E+01 0.267E+01 0.272E+57 0.139E+57 0.499E+56 0.481E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.738622766E-01 0.105E+02 0.387E+01 0.190E+57 0.140E+57 0.547E+56 0.532E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.738622766E-01 0.153E+02 0.562E+01 0.727E+56 0.833E+56 0.451E+56 0.447E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.738622766E-01 0.222E+02 0.815E+01 0.144E+56 0.242E+56 0.248E+56 0.253E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.738622766E-01 0.322E+02 0.118E+02 0.170E+55 0.357E+55 0.808E+55 0.861E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.738622766E-01 0.467E+02 0.172E+02 0.150E+54 0.351E+54 0.153E+55 0.174E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.738622766E-01 0.677E+02 0.249E+02 0.113E+53 0.276E+53 0.202E+54 0.257E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.738622766E-01 0.982E+02 0.361E+02 0.820E+51 0.191E+52 0.235E+53 0.381E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.738622766E-01 0.143E+03 0.524E+02 0.632E+50 0.121E+51 0.307E+52 0.810E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.738622766E-01 0.207E+03 0.761E+02 0.557E+49 0.621E+49 0.600E+51 0.470E+52 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.738622766E-01 0.300E+03 0.110E+03 0.685E+48 0.229E+48 0.318E+51 0.108E+53 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.749906939E-01 0.500E+01 0.184E+01 0.296E+57 0.118E+57 0.466E+56 0.446E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.749906939E-01 0.725E+01 0.267E+01 0.272E+57 0.140E+57 0.495E+56 0.476E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.749906939E-01 0.105E+02 0.387E+01 0.192E+57 0.142E+57 0.542E+56 0.528E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.749906939E-01 0.153E+02 0.562E+01 0.739E+56 0.850E+56 0.449E+56 0.446E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.749906939E-01 0.222E+02 0.815E+01 0.148E+56 0.250E+56 0.249E+56 0.255E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.749906939E-01 0.322E+02 0.118E+02 0.175E+55 0.369E+55 0.820E+55 0.875E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.749906939E-01 0.467E+02 0.172E+02 0.154E+54 0.363E+54 0.157E+55 0.177E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.749906939E-01 0.677E+02 0.249E+02 0.116E+53 0.283E+53 0.206E+54 0.259E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.749906939E-01 0.982E+02 0.361E+02 0.835E+51 0.195E+52 0.236E+53 0.369E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.749906939E-01 0.143E+03 0.524E+02 0.637E+50 0.121E+51 0.302E+52 0.742E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.749906939E-01 0.207E+03 0.761E+02 0.557E+49 0.624E+49 0.575E+51 0.413E+52 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.749906939E-01 0.300E+03 0.110E+03 0.683E+48 0.232E+48 0.298E+51 0.927E+52 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.760441392E-01 0.500E+01 0.184E+01 0.294E+57 0.118E+57 0.460E+56 0.441E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.760441392E-01 0.725E+01 0.267E+01 0.271E+57 0.141E+57 0.490E+56 0.472E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.760441392E-01 0.105E+02 0.387E+01 0.192E+57 0.144E+57 0.538E+56 0.524E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.760441392E-01 0.153E+02 0.562E+01 0.750E+56 0.865E+56 0.446E+56 0.442E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.760441392E-01 0.222E+02 0.815E+01 0.151E+56 0.256E+56 0.247E+56 0.253E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.760441392E-01 0.322E+02 0.118E+02 0.180E+55 0.379E+55 0.816E+55 0.870E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.760441392E-01 0.467E+02 0.172E+02 0.159E+54 0.373E+54 0.156E+55 0.177E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.760441392E-01 0.677E+02 0.249E+02 0.119E+53 0.291E+53 0.206E+54 0.256E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.760441392E-01 0.982E+02 0.361E+02 0.854E+51 0.199E+52 0.236E+53 0.357E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.760441392E-01 0.143E+03 0.524E+02 0.645E+50 0.123E+51 0.298E+52 0.687E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.760441392E-01 0.207E+03 0.761E+02 0.558E+49 0.632E+49 0.555E+51 0.367E+52 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.760441392E-01 0.300E+03 0.110E+03 0.682E+48 0.237E+48 0.282E+51 0.808E+52 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.773561817E-01 0.500E+01 0.184E+01 0.291E+57 0.119E+57 0.457E+56 0.437E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.773561817E-01 0.725E+01 0.267E+01 0.271E+57 0.143E+57 0.489E+56 0.471E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.773561817E-01 0.105E+02 0.387E+01 0.194E+57 0.147E+57 0.539E+56 0.525E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.773561817E-01 0.153E+02 0.562E+01 0.766E+56 0.894E+56 0.448E+56 0.445E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.773561817E-01 0.222E+02 0.815E+01 0.156E+56 0.266E+56 0.249E+56 0.255E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.773561817E-01 0.322E+02 0.118E+02 0.185E+55 0.395E+55 0.823E+55 0.876E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.773561817E-01 0.467E+02 0.172E+02 0.162E+54 0.386E+54 0.157E+55 0.177E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.773561817E-01 0.677E+02 0.249E+02 0.121E+53 0.298E+53 0.205E+54 0.252E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.773561817E-01 0.982E+02 0.361E+02 0.861E+51 0.202E+52 0.232E+53 0.341E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.773561817E-01 0.143E+03 0.524E+02 0.648E+50 0.125E+51 0.290E+52 0.625E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.773561817E-01 0.207E+03 0.761E+02 0.560E+49 0.643E+49 0.530E+51 0.317E+52 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.773561817E-01 0.300E+03 0.110E+03 0.680E+48 0.243E+48 0.262E+51 0.681E+52 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.786001641E-01 0.500E+01 0.184E+01 0.291E+57 0.119E+57 0.453E+56 0.434E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.786001641E-01 0.725E+01 0.267E+01 0.272E+57 0.145E+57 0.485E+56 0.468E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.786001641E-01 0.105E+02 0.387E+01 0.197E+57 0.150E+57 0.536E+56 0.523E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.786001641E-01 0.153E+02 0.562E+01 0.786E+56 0.926E+56 0.448E+56 0.445E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.786001641E-01 0.222E+02 0.815E+01 0.161E+56 0.280E+56 0.252E+56 0.258E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.786001641E-01 0.322E+02 0.118E+02 0.193E+55 0.417E+55 0.841E+55 0.895E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.786001641E-01 0.467E+02 0.172E+02 0.169E+54 0.408E+54 0.162E+55 0.182E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.786001641E-01 0.677E+02 0.249E+02 0.126E+53 0.315E+53 0.211E+54 0.257E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.786001641E-01 0.982E+02 0.361E+02 0.890E+51 0.212E+52 0.236E+53 0.336E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.786001641E-01 0.143E+03 0.524E+02 0.660E+50 0.130E+51 0.288E+52 0.580E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.786001641E-01 0.207E+03 0.761E+02 0.562E+49 0.662E+49 0.510E+51 0.277E+52 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.786001641E-01 0.300E+03 0.110E+03 0.679E+48 0.251E+48 0.246E+51 0.581E+52 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.799121903E-01 0.500E+01 0.184E+01 0.290E+57 0.120E+57 0.457E+56 0.438E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.799121903E-01 0.725E+01 0.267E+01 0.274E+57 0.146E+57 0.487E+56 0.470E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.799121903E-01 0.105E+02 0.387E+01 0.200E+57 0.153E+57 0.536E+56 0.523E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.799121903E-01 0.153E+02 0.562E+01 0.810E+56 0.949E+56 0.448E+56 0.445E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.799121903E-01 0.222E+02 0.815E+01 0.169E+56 0.290E+56 0.253E+56 0.258E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.799121903E-01 0.322E+02 0.118E+02 0.204E+55 0.437E+55 0.849E+55 0.903E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.799121903E-01 0.467E+02 0.172E+02 0.179E+54 0.428E+54 0.165E+55 0.184E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.799121903E-01 0.677E+02 0.249E+02 0.133E+53 0.329E+53 0.216E+54 0.261E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.799121903E-01 0.982E+02 0.361E+02 0.926E+51 0.221E+52 0.242E+53 0.335E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.799121903E-01 0.143E+03 0.524E+02 0.680E+50 0.135E+51 0.291E+52 0.548E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.799121903E-01 0.207E+03 0.761E+02 0.571E+49 0.689E+49 0.498E+51 0.243E+52 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.799121903E-01 0.300E+03 0.110E+03 0.681E+48 0.263E+48 0.230E+51 0.492E+52 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.810440353E-01 0.500E+01 0.184E+01 0.289E+57 0.119E+57 0.452E+56 0.434E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.810440353E-01 0.725E+01 0.267E+01 0.274E+57 0.146E+57 0.482E+56 0.466E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.810440353E-01 0.105E+02 0.387E+01 0.201E+57 0.153E+57 0.531E+56 0.518E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.810440353E-01 0.153E+02 0.562E+01 0.821E+56 0.955E+56 0.443E+56 0.440E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.810440353E-01 0.222E+02 0.815E+01 0.172E+56 0.292E+56 0.250E+56 0.255E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.810440353E-01 0.322E+02 0.118E+02 0.209E+55 0.440E+55 0.838E+55 0.890E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.810440353E-01 0.467E+02 0.172E+02 0.184E+54 0.431E+54 0.162E+55 0.181E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.810440353E-01 0.677E+02 0.249E+02 0.137E+53 0.333E+53 0.214E+54 0.256E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.810440353E-01 0.982E+02 0.361E+02 0.955E+51 0.225E+52 0.240E+53 0.326E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.810440353E-01 0.143E+03 0.524E+02 0.698E+50 0.138E+51 0.289E+52 0.521E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.810440353E-01 0.207E+03 0.761E+02 0.581E+49 0.708E+49 0.489E+51 0.218E+52 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.810440353E-01 0.300E+03 0.110E+03 0.686E+48 0.272E+48 0.219E+51 0.428E+52 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.823121168E-01 0.500E+01 0.184E+01 0.288E+57 0.119E+57 0.451E+56 0.433E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.823121168E-01 0.725E+01 0.267E+01 0.275E+57 0.146E+57 0.479E+56 0.463E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.823121168E-01 0.105E+02 0.387E+01 0.204E+57 0.154E+57 0.525E+56 0.512E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.823121168E-01 0.153E+02 0.562E+01 0.843E+56 0.969E+56 0.436E+56 0.434E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.823121168E-01 0.222E+02 0.815E+01 0.179E+56 0.301E+56 0.246E+56 0.251E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.823121168E-01 0.322E+02 0.118E+02 0.219E+55 0.457E+55 0.830E+55 0.882E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.823121168E-01 0.467E+02 0.172E+02 0.194E+54 0.450E+54 0.162E+55 0.181E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.823121168E-01 0.677E+02 0.249E+02 0.144E+53 0.348E+53 0.215E+54 0.256E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.823121168E-01 0.982E+02 0.361E+02 0.100E+52 0.234E+52 0.241E+53 0.321E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.823121168E-01 0.143E+03 0.524E+02 0.725E+50 0.143E+51 0.288E+52 0.494E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.823121168E-01 0.207E+03 0.761E+02 0.596E+49 0.734E+49 0.478E+51 0.194E+52 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.823121168E-01 0.300E+03 0.110E+03 0.693E+48 0.284E+48 0.207E+51 0.367E+52 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.835001503E-01 0.500E+01 0.184E+01 0.286E+57 0.118E+57 0.451E+56 0.434E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.835001503E-01 0.725E+01 0.267E+01 0.274E+57 0.145E+57 0.479E+56 0.462E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.835001503E-01 0.105E+02 0.387E+01 0.204E+57 0.153E+57 0.522E+56 0.510E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.835001503E-01 0.153E+02 0.562E+01 0.851E+56 0.962E+56 0.431E+56 0.428E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.835001503E-01 0.222E+02 0.815E+01 0.183E+56 0.298E+56 0.239E+56 0.244E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.835001503E-01 0.322E+02 0.118E+02 0.226E+55 0.455E+55 0.795E+55 0.843E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.835001503E-01 0.467E+02 0.172E+02 0.201E+54 0.450E+54 0.154E+55 0.172E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.835001503E-01 0.677E+02 0.249E+02 0.150E+53 0.350E+53 0.205E+54 0.243E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.835001503E-01 0.982E+02 0.361E+02 0.105E+52 0.237E+52 0.233E+53 0.307E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.835001503E-01 0.143E+03 0.524E+02 0.756E+50 0.146E+51 0.282E+52 0.467E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.835001503E-01 0.207E+03 0.761E+02 0.616E+49 0.757E+49 0.468E+51 0.175E+52 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.835001503E-01 0.300E+03 0.110E+03 0.706E+48 0.295E+48 0.198E+51 0.318E+52 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.847407536E-01 0.500E+01 0.184E+01 0.283E+57 0.118E+57 0.451E+56 0.433E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.847407536E-01 0.725E+01 0.267E+01 0.273E+57 0.145E+57 0.479E+56 0.463E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.847407536E-01 0.105E+02 0.387E+01 0.204E+57 0.153E+57 0.523E+56 0.511E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.847407536E-01 0.153E+02 0.562E+01 0.859E+56 0.964E+56 0.432E+56 0.430E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.847407536E-01 0.222E+02 0.815E+01 0.186E+56 0.299E+56 0.240E+56 0.245E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.847407536E-01 0.322E+02 0.118E+02 0.230E+55 0.454E+55 0.791E+55 0.839E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.847407536E-01 0.467E+02 0.172E+02 0.204E+54 0.446E+54 0.151E+55 0.168E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.847407536E-01 0.677E+02 0.249E+02 0.152E+53 0.345E+53 0.199E+54 0.234E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.847407536E-01 0.982E+02 0.361E+02 0.106E+52 0.233E+52 0.224E+53 0.290E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.847407536E-01 0.143E+03 0.524E+02 0.768E+50 0.145E+51 0.271E+52 0.435E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.847407536E-01 0.207E+03 0.761E+02 0.629E+49 0.761E+49 0.452E+51 0.157E+52 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.847407536E-01 0.300E+03 0.110E+03 0.719E+48 0.303E+48 0.189E+51 0.276E+52 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.862407818E-01 0.500E+01 0.184E+01 0.281E+57 0.117E+57 0.446E+56 0.429E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.862407818E-01 0.725E+01 0.267E+01 0.272E+57 0.145E+57 0.476E+56 0.460E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.862407818E-01 0.105E+02 0.387E+01 0.205E+57 0.154E+57 0.521E+56 0.509E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.862407818E-01 0.153E+02 0.562E+01 0.866E+56 0.971E+56 0.430E+56 0.428E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.862407818E-01 0.222E+02 0.815E+01 0.187E+56 0.300E+56 0.238E+56 0.243E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.862407818E-01 0.322E+02 0.118E+02 0.228E+55 0.449E+55 0.779E+55 0.826E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.862407818E-01 0.467E+02 0.172E+02 0.200E+54 0.433E+54 0.147E+55 0.164E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.862407818E-01 0.677E+02 0.249E+02 0.146E+53 0.329E+53 0.191E+54 0.223E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.862407818E-01 0.982E+02 0.361E+02 0.102E+52 0.221E+52 0.211E+53 0.271E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.862407818E-01 0.143E+03 0.524E+02 0.745E+50 0.137E+51 0.255E+52 0.396E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
