--------------------------------------------------------------------------------------------------------------------
Run:              gra6e12s15_ at radius R =  500.00000 km (Liebendoerfer et al. 2001, (astro-ph/0103024)
#time slices, #energy groups
   299            12
--------------------------------------------------------------------------------------------------------------------
 t:  time after bounce [s]
 E:  group energy [MeV]
 dE: group size [MeV]
 Lx: number luminosity/dE [1/MeV/s]
     Lx = 4piR^2*lapsefunction * 4pic E^2/(hc)^3 * Gx
     Gx = first angular moment of neutrino
          distribution function for comoving observers
 Ex: group energy at infinity [MeV]
 x:  e    ... electron neutrino
     ebar ... electron anti neutrino
     m    ... mu or tau neutrino
     mbar ... mu or tau anti neutrino
 total luminosities at infinity:
 number = sum_{groups} Lx*dE
 energy = sum_{groups} Lx*Ex*dE
        ~ sum_{groups} Lx*E*dE
--------------------------------------------------------------------------------------------------------------------
t               E         dE        Le        Lebar     Lm        Lmbar     Ee        Eebar     Em        Embar
 0.282718984E-03 0.467E+02 0.172E+02 0.139E+53 0.368E+46 0.159E+46 0.208E+46 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.282718984E-03 0.677E+02 0.249E+02 0.415E+51 0.130E+45 0.124E+45 0.172E+45 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.282718984E-03 0.982E+02 0.361E+02 0.112E+50 0.336E+43 0.102E+44 0.152E+44 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.282718984E-03 0.143E+03 0.524E+02 0.246E+48 0.504E+41 0.741E+42 0.119E+43 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.282718984E-03 0.207E+03 0.761E+02 0.427E+46 0.423E+39 0.393E+41 0.681E+41 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.282718984E-03 0.300E+03 0.110E+03 0.628E+44 0.245E+37 0.159E+40 0.293E+40 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.309599343E-03 0.500E+01 0.184E+01 0.533E+57 0.175E+52 0.264E+51 0.256E+51 0.498E+01 0.498E+01 0.498E+01 0.498E+01
 0.309599343E-03 0.725E+01 0.267E+01 0.681E+57 0.848E+51 0.106E+51 0.108E+51 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.309599343E-03 0.105E+02 0.387E+01 0.657E+57 0.210E+51 0.248E+50 0.266E+50 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.309599343E-03 0.153E+02 0.562E+01 0.251E+57 0.247E+50 0.329E+49 0.369E+49 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.309599343E-03 0.222E+02 0.815E+01 0.132E+56 0.162E+49 0.283E+48 0.331E+48 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.309599343E-03 0.322E+02 0.118E+02 0.443E+54 0.846E+47 0.215E+47 0.265E+47 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.309599343E-03 0.467E+02 0.172E+02 0.141E+53 0.371E+46 0.161E+46 0.210E+46 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.309599343E-03 0.677E+02 0.249E+02 0.421E+51 0.132E+45 0.126E+45 0.174E+45 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.309599343E-03 0.982E+02 0.361E+02 0.114E+50 0.341E+43 0.103E+44 0.154E+44 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.309599343E-03 0.143E+03 0.524E+02 0.250E+48 0.512E+41 0.755E+42 0.122E+43 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.309599343E-03 0.207E+03 0.761E+02 0.435E+46 0.430E+39 0.402E+41 0.696E+41 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.309599343E-03 0.300E+03 0.110E+03 0.640E+44 0.249E+37 0.163E+40 0.300E+40 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.340736514E-03 0.500E+01 0.184E+01 0.533E+57 0.175E+52 0.264E+51 0.256E+51 0.498E+01 0.498E+01 0.498E+01 0.498E+01
 0.340736514E-03 0.725E+01 0.267E+01 0.680E+57 0.845E+51 0.106E+51 0.108E+51 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.340736514E-03 0.105E+02 0.387E+01 0.657E+57 0.210E+51 0.248E+50 0.266E+50 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.340736514E-03 0.153E+02 0.562E+01 0.251E+57 0.248E+50 0.329E+49 0.370E+49 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.340736514E-03 0.222E+02 0.815E+01 0.133E+56 0.163E+49 0.285E+48 0.333E+48 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.340736514E-03 0.322E+02 0.118E+02 0.448E+54 0.853E+47 0.217E+47 0.268E+47 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.340736514E-03 0.467E+02 0.172E+02 0.143E+53 0.375E+46 0.163E+46 0.213E+46 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.340736514E-03 0.677E+02 0.249E+02 0.428E+51 0.134E+45 0.127E+45 0.177E+45 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.340736514E-03 0.982E+02 0.361E+02 0.116E+50 0.346E+43 0.105E+44 0.157E+44 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.340736514E-03 0.143E+03 0.524E+02 0.255E+48 0.522E+41 0.770E+42 0.124E+43 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.340736514E-03 0.207E+03 0.761E+02 0.444E+46 0.439E+39 0.411E+41 0.712E+41 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.340736514E-03 0.300E+03 0.110E+03 0.654E+44 0.254E+37 0.167E+40 0.309E+40 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.377688699E-03 0.500E+01 0.184E+01 0.533E+57 0.174E+52 0.263E+51 0.255E+51 0.498E+01 0.498E+01 0.498E+01 0.498E+01
 0.377688699E-03 0.725E+01 0.267E+01 0.679E+57 0.842E+51 0.106E+51 0.108E+51 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.377688699E-03 0.105E+02 0.387E+01 0.656E+57 0.209E+51 0.248E+50 0.265E+50 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.377688699E-03 0.153E+02 0.562E+01 0.252E+57 0.248E+50 0.330E+49 0.370E+49 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.377688699E-03 0.222E+02 0.815E+01 0.135E+56 0.164E+49 0.287E+48 0.336E+48 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.377688699E-03 0.322E+02 0.118E+02 0.454E+54 0.861E+47 0.220E+47 0.271E+47 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.377688699E-03 0.467E+02 0.172E+02 0.145E+53 0.380E+46 0.165E+46 0.216E+46 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.377688699E-03 0.677E+02 0.249E+02 0.436E+51 0.136E+45 0.130E+45 0.180E+45 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.377688699E-03 0.982E+02 0.361E+02 0.118E+50 0.353E+43 0.107E+44 0.160E+44 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.377688699E-03 0.143E+03 0.524E+02 0.261E+48 0.533E+41 0.789E+42 0.127E+43 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.377688699E-03 0.207E+03 0.761E+02 0.455E+46 0.450E+39 0.423E+41 0.732E+41 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.377688699E-03 0.300E+03 0.110E+03 0.671E+44 0.260E+37 0.172E+40 0.318E+40 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.424458716E-03 0.500E+01 0.184E+01 0.533E+57 0.174E+52 0.262E+51 0.254E+51 0.498E+01 0.498E+01 0.498E+01 0.498E+01
 0.424458716E-03 0.725E+01 0.267E+01 0.678E+57 0.839E+51 0.105E+51 0.107E+51 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.424458716E-03 0.105E+02 0.387E+01 0.655E+57 0.209E+51 0.247E+50 0.265E+50 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.424458716E-03 0.153E+02 0.562E+01 0.253E+57 0.248E+50 0.331E+49 0.371E+49 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.424458716E-03 0.222E+02 0.815E+01 0.136E+56 0.165E+49 0.289E+48 0.339E+48 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.424458716E-03 0.322E+02 0.118E+02 0.461E+54 0.871E+47 0.223E+47 0.275E+47 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.424458716E-03 0.467E+02 0.172E+02 0.148E+53 0.386E+46 0.168E+46 0.220E+46 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.424458716E-03 0.677E+02 0.249E+02 0.447E+51 0.139E+45 0.133E+45 0.184E+45 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.424458716E-03 0.982E+02 0.361E+02 0.122E+50 0.362E+43 0.110E+44 0.164E+44 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.424458716E-03 0.143E+03 0.524E+02 0.269E+48 0.549E+41 0.813E+42 0.131E+43 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.424458716E-03 0.207E+03 0.761E+02 0.470E+46 0.464E+39 0.438E+41 0.758E+41 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.424458716E-03 0.300E+03 0.110E+03 0.694E+44 0.268E+37 0.179E+40 0.331E+40 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.488927046E-03 0.500E+01 0.184E+01 0.532E+57 0.173E+52 0.261E+51 0.253E+51 0.498E+01 0.498E+01 0.498E+01 0.498E+01
 0.488927046E-03 0.725E+01 0.267E+01 0.676E+57 0.834E+51 0.105E+51 0.107E+51 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.488927046E-03 0.105E+02 0.387E+01 0.654E+57 0.208E+51 0.246E+50 0.264E+50 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.488927046E-03 0.153E+02 0.562E+01 0.254E+57 0.249E+50 0.332E+49 0.372E+49 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.488927046E-03 0.222E+02 0.815E+01 0.138E+56 0.166E+49 0.292E+48 0.343E+48 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.488927046E-03 0.322E+02 0.118E+02 0.472E+54 0.886E+47 0.227E+47 0.280E+47 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.488927046E-03 0.467E+02 0.172E+02 0.153E+53 0.395E+46 0.173E+46 0.225E+46 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.488927046E-03 0.677E+02 0.249E+02 0.463E+51 0.142E+45 0.137E+45 0.190E+45 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.488927046E-03 0.982E+02 0.361E+02 0.126E+50 0.374E+43 0.114E+44 0.170E+44 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.488927046E-03 0.143E+03 0.524E+02 0.280E+48 0.571E+41 0.848E+42 0.137E+43 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.488927046E-03 0.207E+03 0.761E+02 0.492E+46 0.484E+39 0.459E+41 0.795E+41 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.488927046E-03 0.300E+03 0.110E+03 0.728E+44 0.281E+37 0.189E+40 0.349E+40 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.581167342E-03 0.500E+01 0.184E+01 0.531E+57 0.171E+52 0.259E+51 0.251E+51 0.498E+01 0.498E+01 0.498E+01 0.498E+01
 0.581167342E-03 0.725E+01 0.267E+01 0.671E+57 0.826E+51 0.104E+51 0.106E+51 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.581167342E-03 0.105E+02 0.387E+01 0.651E+57 0.207E+51 0.245E+50 0.262E+50 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.581167342E-03 0.153E+02 0.562E+01 0.255E+57 0.249E+50 0.332E+49 0.373E+49 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.581167342E-03 0.222E+02 0.815E+01 0.141E+56 0.169E+49 0.297E+48 0.348E+48 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.581167342E-03 0.322E+02 0.118E+02 0.488E+54 0.908E+47 0.234E+47 0.288E+47 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.581167342E-03 0.467E+02 0.172E+02 0.159E+53 0.408E+46 0.179E+46 0.234E+46 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.581167342E-03 0.677E+02 0.249E+02 0.486E+51 0.148E+45 0.143E+45 0.199E+45 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.581167342E-03 0.982E+02 0.361E+02 0.133E+50 0.392E+43 0.120E+44 0.180E+44 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.581167342E-03 0.143E+03 0.524E+02 0.298E+48 0.605E+41 0.901E+42 0.145E+43 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.581167342E-03 0.207E+03 0.761E+02 0.524E+46 0.516E+39 0.492E+41 0.852E+41 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.581167342E-03 0.300E+03 0.110E+03 0.779E+44 0.300E+37 0.204E+40 0.377E+40 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.699925130E-03 0.500E+01 0.184E+01 0.527E+57 0.169E+52 0.256E+51 0.248E+51 0.498E+01 0.498E+01 0.498E+01 0.498E+01
 0.699925130E-03 0.725E+01 0.267E+01 0.664E+57 0.814E+51 0.102E+51 0.104E+51 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.699925130E-03 0.105E+02 0.387E+01 0.646E+57 0.204E+51 0.242E+50 0.259E+50 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.699925130E-03 0.153E+02 0.562E+01 0.255E+57 0.249E+50 0.333E+49 0.373E+49 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.699925130E-03 0.222E+02 0.815E+01 0.144E+56 0.171E+49 0.303E+48 0.355E+48 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.699925130E-03 0.322E+02 0.118E+02 0.508E+54 0.935E+47 0.242E+47 0.298E+47 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.699925130E-03 0.467E+02 0.172E+02 0.168E+53 0.425E+46 0.188E+46 0.245E+46 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.699925130E-03 0.677E+02 0.249E+02 0.517E+51 0.156E+45 0.151E+45 0.210E+45 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.699925130E-03 0.982E+02 0.361E+02 0.143E+50 0.418E+43 0.128E+44 0.192E+44 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.699925130E-03 0.143E+03 0.524E+02 0.322E+48 0.652E+41 0.973E+42 0.157E+43 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.699925130E-03 0.207E+03 0.761E+02 0.570E+46 0.560E+39 0.537E+41 0.931E+41 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.699925130E-03 0.300E+03 0.110E+03 0.850E+44 0.326E+37 0.225E+40 0.417E+40 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.874137885E-03 0.500E+01 0.184E+01 0.520E+57 0.165E+52 0.256E+51 0.248E+51 0.498E+01 0.498E+01 0.498E+01 0.498E+01
 0.874137885E-03 0.725E+01 0.267E+01 0.650E+57 0.794E+51 0.101E+51 0.102E+51 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.874137885E-03 0.105E+02 0.387E+01 0.633E+57 0.200E+51 0.238E+50 0.255E+50 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.874137885E-03 0.153E+02 0.562E+01 0.253E+57 0.247E+50 0.332E+49 0.372E+49 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.874137885E-03 0.222E+02 0.815E+01 0.148E+56 0.175E+49 0.311E+48 0.363E+48 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.874137885E-03 0.322E+02 0.118E+02 0.536E+54 0.975E+47 0.254E+47 0.313E+47 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.874137885E-03 0.467E+02 0.172E+02 0.181E+53 0.450E+46 0.200E+46 0.261E+46 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.874137885E-03 0.677E+02 0.249E+02 0.565E+51 0.168E+45 0.164E+45 0.227E+45 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.874137885E-03 0.982E+02 0.361E+02 0.159E+50 0.458E+43 0.141E+44 0.211E+44 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.874137885E-03 0.143E+03 0.524E+02 0.361E+48 0.729E+41 0.109E+43 0.176E+43 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.874137885E-03 0.207E+03 0.761E+02 0.644E+46 0.631E+39 0.611E+41 0.106E+42 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.874137885E-03 0.300E+03 0.110E+03 0.967E+44 0.368E+37 0.260E+40 0.481E+40 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.114945581E-02 0.500E+01 0.184E+01 0.502E+57 0.215E+52 0.241E+52 0.230E+52 0.498E+01 0.498E+01 0.498E+01 0.498E+01
 0.114945581E-02 0.725E+01 0.267E+01 0.619E+57 0.851E+51 0.469E+51 0.455E+51 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.114945581E-02 0.105E+02 0.387E+01 0.603E+57 0.205E+51 0.811E+50 0.804E+50 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.114945581E-02 0.153E+02 0.562E+01 0.246E+57 0.248E+50 0.672E+49 0.697E+49 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.114945581E-02 0.222E+02 0.815E+01 0.152E+56 0.179E+49 0.390E+48 0.441E+48 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.114945581E-02 0.322E+02 0.118E+02 0.581E+54 0.103E+48 0.276E+47 0.338E+47 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.114945581E-02 0.467E+02 0.172E+02 0.202E+53 0.491E+46 0.219E+46 0.286E+46 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.114945581E-02 0.677E+02 0.249E+02 0.648E+51 0.188E+45 0.183E+45 0.254E+45 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.114945581E-02 0.982E+02 0.361E+02 0.186E+50 0.530E+43 0.162E+44 0.242E+44 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.114945581E-02 0.143E+03 0.524E+02 0.433E+48 0.868E+41 0.129E+43 0.209E+43 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.114945581E-02 0.207E+03 0.761E+02 0.784E+46 0.762E+39 0.744E+41 0.129E+42 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.114945581E-02 0.300E+03 0.110E+03 0.119E+45 0.443E+37 0.320E+40 0.594E+40 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.153960728E-02 0.500E+01 0.184E+01 0.468E+57 0.699E+53 0.272E+54 0.260E+54 0.498E+01 0.498E+01 0.498E+01 0.498E+01
 0.153960728E-02 0.725E+01 0.267E+01 0.560E+57 0.198E+53 0.804E+53 0.772E+53 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.153960728E-02 0.105E+02 0.387E+01 0.542E+57 0.469E+52 0.222E+53 0.213E+53 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.153960728E-02 0.153E+02 0.562E+01 0.225E+57 0.415E+51 0.280E+52 0.269E+52 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.153960728E-02 0.222E+02 0.815E+01 0.153E+56 0.120E+50 0.138E+51 0.135E+51 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.153960728E-02 0.322E+02 0.118E+02 0.639E+54 0.215E+48 0.303E+49 0.307E+49 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.153960728E-02 0.467E+02 0.172E+02 0.235E+53 0.629E+46 0.559E+47 0.605E+47 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.153960728E-02 0.677E+02 0.249E+02 0.787E+51 0.227E+45 0.249E+46 0.303E+46 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.153960728E-02 0.982E+02 0.361E+02 0.235E+50 0.657E+43 0.575E+45 0.816E+45 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.153960728E-02 0.143E+03 0.524E+02 0.563E+48 0.112E+42 0.194E+45 0.320E+45 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.153960728E-02 0.207E+03 0.761E+02 0.104E+47 0.983E+39 0.135E+44 0.251E+44 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.153960728E-02 0.300E+03 0.110E+03 0.160E+45 0.568E+37 0.151E+42 0.306E+42 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.211535062E-02 0.500E+01 0.184E+01 0.422E+57 0.147E+55 0.680E+55 0.651E+55 0.498E+01 0.498E+01 0.498E+01 0.498E+01
 0.211535062E-02 0.725E+01 0.267E+01 0.471E+57 0.641E+54 0.344E+55 0.329E+55 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.211535062E-02 0.105E+02 0.387E+01 0.442E+57 0.237E+54 0.166E+55 0.159E+55 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.211535062E-02 0.153E+02 0.562E+01 0.185E+57 0.371E+53 0.423E+54 0.408E+54 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.211535062E-02 0.222E+02 0.815E+01 0.146E+56 0.196E+52 0.482E+53 0.472E+53 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.211535062E-02 0.322E+02 0.118E+02 0.703E+54 0.429E+50 0.249E+52 0.254E+52 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.211535062E-02 0.467E+02 0.172E+02 0.287E+53 0.667E+48 0.951E+50 0.103E+51 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.211535062E-02 0.677E+02 0.249E+02 0.104E+52 0.111E+47 0.656E+49 0.787E+49 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.211535062E-02 0.982E+02 0.361E+02 0.331E+50 0.224E+45 0.164E+49 0.228E+49 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.211535062E-02 0.143E+03 0.524E+02 0.836E+48 0.276E+43 0.546E+48 0.870E+48 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.211535062E-02 0.207E+03 0.761E+02 0.160E+47 0.850E+40 0.506E+47 0.909E+47 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.211535062E-02 0.300E+03 0.110E+03 0.249E+45 0.122E+38 0.101E+46 0.199E+46 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.320631737E-02 0.500E+01 0.184E+01 0.615E+57 0.450E+55 0.294E+56 0.278E+56 0.498E+01 0.498E+01 0.498E+01 0.498E+01
 0.320631737E-02 0.725E+01 0.267E+01 0.700E+57 0.289E+55 0.258E+56 0.245E+56 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.320631737E-02 0.105E+02 0.387E+01 0.707E+57 0.158E+55 0.222E+56 0.212E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.320631737E-02 0.153E+02 0.562E+01 0.378E+57 0.435E+54 0.119E+56 0.115E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.320631737E-02 0.222E+02 0.815E+01 0.630E+56 0.484E+53 0.335E+55 0.333E+55 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.320631737E-02 0.322E+02 0.118E+02 0.261E+55 0.245E+52 0.479E+54 0.497E+54 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.320631737E-02 0.467E+02 0.172E+02 0.744E+53 0.821E+50 0.481E+53 0.529E+53 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.320631737E-02 0.677E+02 0.249E+02 0.229E+52 0.235E+49 0.627E+52 0.750E+52 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.320631737E-02 0.982E+02 0.361E+02 0.716E+50 0.579E+47 0.165E+52 0.221E+52 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.320631737E-02 0.143E+03 0.524E+02 0.185E+49 0.758E+45 0.480E+51 0.721E+51 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.320631737E-02 0.207E+03 0.761E+02 0.362E+47 0.325E+43 0.570E+50 0.951E+50 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.320631737E-02 0.300E+03 0.110E+03 0.579E+45 0.577E+40 0.232E+49 0.427E+49 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.542356969E-02 0.500E+01 0.184E+01 0.891E+57 0.870E+55 0.298E+56 0.282E+56 0.498E+01 0.498E+01 0.498E+01 0.498E+01
 0.542356969E-02 0.725E+01 0.267E+01 0.113E+58 0.719E+55 0.314E+56 0.299E+56 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.542356969E-02 0.105E+02 0.387E+01 0.131E+58 0.491E+55 0.340E+56 0.328E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.542356969E-02 0.153E+02 0.562E+01 0.916E+57 0.178E+55 0.265E+56 0.261E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.542356969E-02 0.222E+02 0.815E+01 0.234E+57 0.288E+54 0.130E+56 0.133E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.542356969E-02 0.322E+02 0.118E+02 0.229E+56 0.226E+53 0.391E+55 0.416E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.542356969E-02 0.467E+02 0.172E+02 0.141E+55 0.115E+52 0.907E+54 0.101E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.542356969E-02 0.677E+02 0.249E+02 0.685E+53 0.451E+50 0.223E+54 0.265E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.542356969E-02 0.982E+02 0.361E+02 0.276E+52 0.130E+49 0.691E+53 0.885E+53 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.542356969E-02 0.143E+03 0.524E+02 0.782E+50 0.214E+47 0.199E+53 0.277E+53 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.542356969E-02 0.207E+03 0.761E+02 0.140E+49 0.173E+45 0.349E+52 0.529E+52 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.542356969E-02 0.300E+03 0.110E+03 0.174E+47 0.816E+42 0.373E+51 0.634E+51 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.820728515E-02 0.500E+01 0.184E+01 0.746E+57 0.219E+56 0.355E+56 0.337E+56 0.498E+01 0.498E+01 0.498E+01 0.498E+01
 0.820728515E-02 0.725E+01 0.267E+01 0.896E+57 0.197E+56 0.364E+56 0.349E+56 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.820728515E-02 0.105E+02 0.387E+01 0.986E+57 0.148E+56 0.390E+56 0.378E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
