  0.097849
       238.1   1.401e-45       78.97   9.716e-33       75.95   2.024e-30
         276   1.401e-45       88.86   2.364e-36       77.97   3.977e-31
         320           0         100           0          80           0
  0.275040
           1           0           1           0           1           0
       1.159   2.104e-05       1.125   5.718e-08       3.026   1.225e-07
       1.344   3.387e-05       1.266   7.635e-08       5.051   8.771e-08
       1.559   5.417e-05       1.425   1.007e-07       7.077   3.931e-08
       1.807    8.58e-05       1.604   1.312e-07       9.103   1.517e-08
       2.095   0.0001341       1.805   1.687e-07       11.13   5.604e-09
       2.429   0.0002061       2.031   2.137e-07       13.15       2e-09
       2.816   0.0003105       2.286   2.663e-07       15.18   6.745e-10
       3.265   0.0004579       2.572   3.255e-07        17.2   2.107e-10
       3.785    0.000661       2.894   3.887e-07       19.23   6.048e-11
       4.389   0.0009361       3.257   4.512e-07       21.26   1.606e-11
       5.088    0.001302       3.665   5.062e-07       23.28   3.997e-12
       5.899    0.001775       4.125   5.451e-07       25.31   9.463e-13
        6.84    0.002346       4.642   5.591e-07       27.33   2.155e-13
        7.93    0.002945       5.223   5.417e-07       29.36   4.756e-14
       9.194    0.003377       5.878    4.91e-07       31.39   1.023e-14
       10.66    0.003324       6.615   4.121e-07       33.41   2.155e-15
       12.36    0.002537       7.444   3.168e-07       35.44   4.459e-16
       14.33    0.001276       8.377   2.203e-07       37.46   9.093e-17
       16.61   0.0003477       9.427   1.367e-07       39.49   1.831e-17
       19.26    4.83e-05       10.61    7.45e-08       41.51   3.635e-18
       22.33   4.014e-06       11.94   3.509e-08       43.54   7.199e-19
       25.89   2.077e-07       13.43   1.401e-08       45.56   1.417e-19
       30.02   6.191e-09       15.12   4.644e-09       47.59   2.775e-20
        34.8   9.714e-11       17.01   1.247e-09       49.62   5.417e-21
       40.35   7.307e-13       19.15    2.64e-10       51.64   1.055e-21
       46.78   2.368e-15       21.54   4.278e-11       53.67   2.052e-22
       54.24    2.98e-18       24.25   5.129e-12       55.69   3.989e-23
       62.89   1.282e-21       27.28   4.383e-13       57.72    7.76e-24
       72.91   1.588e-25        30.7    2.56e-14       59.74   1.511e-24
       84.54    4.78e-30       34.55   9.766e-16       61.77   2.946e-25
       98.01   2.426e-35       38.88   2.315e-17        63.8   5.757e-26
       113.6    6.25e-42       43.76   3.237e-19       65.82   1.128e-26
       131.8           0       49.24   2.537e-21       67.85   2.216e-27
       152.8           0       55.41   1.064e-23       69.87   4.368e-28
